sample_id,model_key,model_name,model_display_name,model_version,benchmark,run_label,candidate_index,entry_point,code,compiled_ok,tests_passed,functional_correctness,error_type,base_status,plus_status,base_passed,base_total,plus_passed,plus_total
HumanEval/40,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,humaneval_plus,fc,1,triples_sum_to_zero,"def triples_sum_to_zero(l: list):
    assert type(l) == list, ""invalid inputs""  # $_CONTRACT_$
    n = len(l)
    if n < 3:
        return False
    a = sorted(l)
    for i in range(n - 2):
        if i > 0 and a[i] == a[i - 1]:
            continue
        left, right = i + 1, n - 1
        while left < right:
            s = a[i] + a[left] + a[right]
            if s == 0:
                return True
            if s < 0:
                left += 1
            else:
                right -= 1
    return False",True,True,True,,pass,pass,9,9,979,979
HumanEval/41,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,humaneval_plus,fc,1,car_race_collision,"def car_race_collision(n: int):
    assert type(n) == int, ""invalid inputs""  # $_CONTRACT_$
    assert n >= 1, ""invalid inputs""  # $_CONTRACT_$
    return n * n",True,True,True,,pass,pass,5,5,78,78
HumanEval/42,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,humaneval_plus,fc,1,incr_list,"def incr_list(l: list):
    assert type(l) == list, ""invalid inputs""
    return [x + 1 for x in l]",True,True,True,,pass,pass,3,3,999,999
HumanEval/43,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,humaneval_plus,fc,1,pairs_sum_to_zero,"def pairs_sum_to_zero(l):
    assert all([isinstance(v, int) for v in l]), ""invalid inputs""  # $_CONTRACT_$
    seen = set()
    for x in l:
        if -x in seen:
            return True
        seen.add(x)
    return False",True,True,True,,pass,pass,9,9,974,974
HumanEval/44,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,humaneval_plus,fc,1,change_base,"def change_base(x: int, base: int):
    assert type(x) == int and type(base) == int, ""invalid inputs""  # $_CONTRACT_$
    assert x >= 0, ""invalid inputs""  # $_CONTRACT_$
    assert 2 <= base <= 9, ""invalid inputs""  # $_CONTRACT_$
    if x == 0:
        return ""0""
    digits = []
    while x > 0:
        x, r = divmod(x, base)
        digits.append(str(r))
    return """".join(reversed(digits))",True,True,True,,pass,pass,12,12,466,466
HumanEval/45,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,humaneval_plus,fc,1,triangle_area,"def triangle_area(a, h):
    """"""Given length of a side and high return area for a triangle.
    >>> triangle_area(5, 3)
    7.5
    """"""
    assert isinstance(a, (int, float)) and isinstance(h, (int, float)), ""invalid inputs""  # $_CONTRACT_$
    assert a > 0 and h > 0, ""invalid inputs""  # $_CONTRACT_$
    return (a * h) / 2.0",True,True,True,,pass,pass,3,3,1000,1000
HumanEval/46,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,humaneval_plus,fc,1,fib4,"def fib4(n: int):
    assert type(n) == int, ""invalid inputs""  # $_CONTRACT_$
    assert n >= 0, ""invalid inputs""  # $_CONTRACT_$

    if n == 0:
        return 0
    if n == 1:
        return 0
    if n == 2:
        return 2
    if n == 3:
        return 0

    a, b, c, d = 0, 0, 2, 0  # fib4(0), fib4(1), fib4(2), fib4(3)
    for _ in range(4, n + 1):
        a, b, c, d = b, c, d, a + b + c + d
    return d",True,True,True,,pass,pass,4,4,132,132
HumanEval/47,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,humaneval_plus,fc,1,median,"def median(l: list):
    assert len(l) > 0, ""invalid inputs""
    assert all([isinstance(v, (int, float)) for v in l]), ""invalid inputs""
    s = sorted(l)
    n = len(s)
    mid = n // 2
    if n % 2 == 1:
        return s[mid]
    return (s[mid - 1] + s[mid]) / 2.0",True,True,True,,pass,pass,5,5,995,995
HumanEval/48,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,humaneval_plus,fc,1,is_palindrome,"def is_palindrome(text: str):
    assert isinstance(text, str), ""invalid inputs""  # $_CONTRACT_$
    return text == text[::-1]",True,True,True,,pass,pass,7,7,989,989
HumanEval/49,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,humaneval_plus,fc,1,modp,"def modp(n: int, p: int):
    assert type(n) == int and type(p) == int, ""invalid inputs""  # $_CONTRACT_$
    assert n >= 0 and p >= 1, ""invalid inputs""  # $_CONTRACT_$
    return pow(2, n, p)",True,True,True,,pass,pass,7,7,983,983
HumanEval/5,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,humaneval_plus,fc,1,intersperse,"from typing import List

def intersperse(numbers: List[int], delimeter: int) -> List[int]:
    assert all([isinstance(v, int) for v in numbers]), ""invalid inputs""  # $_CONTRACT_$
    assert isinstance(delimeter, int), ""invalid inputs""  # $_CONTRACT_$
    if not numbers:
        return []
    result = [numbers[0]]
    for x in numbers[1:]:
        result.append(delimeter)
        result.append(x)
    return result",True,True,True,,pass,pass,3,3,153,153
HumanEval/50,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,humaneval_plus,fc,1,decode_shift,"def encode_shift(s: str):
    """"""
    returns encoded string by shifting every character by 5 in the alphabet.
    """"""
    return """".join([chr(((ord(ch) + 5 - ord(""a"")) % 26) + ord(""a"")) for ch in s])


def decode_shift(s: str):
    """"""
    takes as input string encoded with encode_shift function. Returns decoded string.
    """"""
    assert s == """" or s.islower(), ""invalid inputs""  # $_CONTRACT_$
    return """".join([chr(((ord(ch) - 5 - ord(""a"")) % 26) + ord(""a"")) for ch in s])",True,True,True,,pass,pass,100,100,1000,1000
HumanEval/51,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,humaneval_plus,fc,1,remove_vowels,"def remove_vowels(text):
    assert type(text) == str, ""invalid inputs""  # $_CONTRACT_$
    vowels = set(""aeiouAEIOU"")
    return """".join(ch for ch in text if ch not in vowels)",True,True,True,,pass,pass,7,7,997,997
HumanEval/52,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,humaneval_plus,fc,1,below_threshold,"def below_threshold(l: list, t: int):
    assert type(l) == list, ""invalid inputs""  # $_CONTRACT_$
    assert type(t) == int, ""invalid inputs""  # $_CONTRACT_$
    assert all(isinstance(x, (int, float, bool)) for x in l), ""invalid inputs""  # $_CONTRACT_$
    return all(x < t for x in l)",True,True,True,,pass,pass,6,6,419,419
HumanEval/53,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,humaneval_plus,fc,1,add,"def add(x: int, y: int):
    assert isinstance(x, int), ""invalid inputs""  # $_CONTRACT_$
    assert isinstance(y, int), ""invalid inputs""  # $_CONTRACT_$
    return x + y",True,True,True,,pass,pass,105,105,866,866
HumanEval/54,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,humaneval_plus,fc,1,same_chars,"def same_chars(s0: str, s1: str):
    assert type(s0) == type(s1) == str, ""invalid inputs""  # $_CONTRACT_$
    return set(s0) == set(s1)",True,True,True,,pass,pass,7,7,999,999
HumanEval/55,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,humaneval_plus,fc,1,fib,"def fib(n: int):
    assert n >= 0, ""invalid inputs""  # $_CONTRACT_$
    assert isinstance(n, int), ""invalid inputs""  # $_CONTRACT_$
    a, b = 0, 1
    for _ in range(n):
        a, b = b, a + b
    return a",True,True,True,,pass,pass,5,5,45,45
HumanEval/56,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,humaneval_plus,fc,1,correct_bracketing,"def correct_bracketing(brackets: str):
    assert type(brackets) == str, ""invalid inputs""  # $_CONTRACT_$
    assert all(x in ""<>"" for x in brackets)  # $_CONTRACT_$
    balance = 0
    for ch in brackets:
        if ch == ""<"":
            balance += 1
        else:
            balance -= 1
            if balance < 0:
                return False
    return balance == 0",True,True,True,,pass,pass,12,12,1000,1000
HumanEval/57,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,humaneval_plus,fc,1,monotonic,"def monotonic(l: list):
    assert type(l) == list, ""invalid inputs""
    assert all(type(x) in (int, float, bool) for x in l), ""invalid inputs""
    n = len(l)
    if n < 2:
        return True
    nondecreasing = True
    nonincreasing = True
    for a, b in zip(l, l[1:]):
        if a < b:
            nonincreasing = False
        elif a > b:
            nondecreasing = False
        if not nondecreasing and not nonincreasing:
            return False
    return True",True,True,True,,pass,pass,8,8,971,971
HumanEval/58,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,humaneval_plus,fc,1,common,"def common(l1: list, l2: list):
    assert type(l1) == type(l2) == list, ""invalid inputs""  # $_CONTRACT_$
    return sorted(set(l1).intersection(l2))",True,True,True,,pass,pass,4,4,985,985
HumanEval/59,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,humaneval_plus,fc,1,largest_prime_factor,"def largest_prime_factor(n: int):
    assert isinstance(n, int), ""invalid inputs""

    def is_prime(a):
        return not (a < 2 or any(a % x == 0 for x in range(2, int(a ** 0.5) + 1)))

    assert n > 1 and not is_prime(n), ""invalid inputs""

    largest = None

    while n % 2 == 0:
        largest = 2
        n //= 2

    f = 3
    while f * f <= n:
        if n % f == 0:
            largest = f
            while n % f == 0:
                n //= f
        f += 2

    if n > 1:
        largest = n

    return largest",True,True,True,,pass,pass,5,5,174,174
HumanEval/6,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,humaneval_plus,fc,1,parse_nested_parens,"from typing import List

def parse_nested_parens(paren_string: str) -> List[int]:
    assert type(paren_string) == str, ""invalid inputs""  # $_CONTRACT_$
    cnt = 0  # $_CONTRACT_$
    for ch in paren_string:  # $_CONTRACT_$
        assert ch in [""("", "")"", "" ""], ""invalid inputs""  # $_CONTRACT_$
        if ch == ""("":
            cnt += 1  # $_CONTRACT_$
        if ch == "")"":
            cnt -= 1  # $_CONTRACT_$
        assert cnt >= 0, ""invalid inputs""  # $_CONTRACT_$
    assert cnt == 0, ""invalid inputs""

    groups = paren_string.split()
    result: List[int] = []
    for g in groups:
        depth = 0
        max_depth = 0
        for ch in g:
            if ch == ""("":
                depth += 1
                if depth > max_depth:
                    max_depth = depth
            else:
                depth -= 1
        result.append(max_depth)
    return result",True,True,True,,pass,pass,3,3,66,66
HumanEval/60,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,humaneval_plus,fc,1,sum_to_n,"def sum_to_n(n: int):
    assert type(n) == int, ""invalid inputs""  # $_CONTRACT_$
    assert n >= 1, ""invalid inputs""  # $_CONTRACT_$
    return n * (n + 1) // 2",True,True,True,,pass,pass,5,5,159,159
HumanEval/61,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,humaneval_plus,fc,1,correct_bracketing,"def correct_bracketing(brackets: str):
    balance = 0
    for ch in brackets:
        if ch == ""("":
            balance += 1
        else:
            balance -= 1
            if balance < 0:
                return False
    return balance == 0",True,True,True,,pass,pass,12,12,999,999
HumanEval/62,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,humaneval_plus,fc,1,derivative,"def derivative(xs: list):
    assert len(xs) > 0, ""invalid inputs""
    assert all(type(x) in (int, float) for x in xs), ""invalid inputs""
    return [i * xs[i] for i in range(1, len(xs))]",True,True,True,,pass,pass,5,5,948,948
HumanEval/63,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,humaneval_plus,fc,1,fibfib,"def fibfib(n: int):
    assert isinstance(n, int), ""invalid inputs""
    assert n >= 0, ""invalid inputs""

    if n <= 1:
        return 0
    if n == 2:
        return 1

    a, b, c = 0, 0, 1
    for _ in range(3, n + 1):
        a, b, c = b, c, a + b + c
    return c",True,True,True,,pass,pass,7,7,63,63
HumanEval/64,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,humaneval_plus,fc,1,vowels_count,"def vowels_count(s):
    assert type(s) == str, ""invalid inputs""  # $_CONTRACT_$
    if not s:
        return 0
    s_low = s.lower()
    count = sum(1 for ch in s_low if ch in ""aeiou"")
    if s_low.endswith(""y""):
        count += 1
    return count


def _run_tests():
    # Basic examples
    assert vowels_count(""abcde"") == 2
    assert vowels_count(""ACEDY"") == 3

    # Empty and no vowels
    assert vowels_count("""") == 0
    assert vowels_count(""bcdfg"") == 0
    assert vowels_count(""BCDFG"") == 0

    # Typical vowel counting
    assert vowels_count(""aeiou"") == 5
    assert vowels_count(""AEIOU"") == 5
    assert vowels_count(""aEiOu"") == 5
    assert vowels_count(""hello"") == 2
    assert vowels_count(""rhythm"") == 0  # y not at end

    # 'y' handling
    assert vowels_count(""y"") == 1
    assert vowels_count(""Y"") == 1
    assert vowels_count(""my"") == 1
    assert vowels_count(""MY"") == 1
    assert vowels_count(""sky"") == 1
    assert vowels_count(""skY"") == 1
    assert vowels_count(""yellow"") == 2  # y not at end; e,o are vowels
    assert vowels_count(""try"") == 1
    assert vowels_count(""tryy"") == 1  # only end y counts once, other y doesn't

    # Mixed characters (still counts vowel letters)
    assert vowels_count(""a-b_c"") == 1
    assert vowels_count(""why?"") == 0  # ends with '?', so y not counted
    assert vowels_count(""day."") == 1  # ends with '.', so y not counted
    assert vowels_count(""day"") == 2   # a + y at end

    # Longer / repeated
    assert vowels_count(""queue"") == 4
    assert vowels_count(""bookkeeper"") == 5

    # Contract checks
    try:
        vowels_count(None)
        raise AssertionError(""Expected assertion for None"")
    except AssertionError as e:
        assert ""invalid inputs"" in str(e)

    try:
        vowels_count(123)
        raise AssertionError(""Expected assertion for int"")
    except AssertionError as e:
        assert ""invalid inputs"" in str(e)

    try:
        vowels_count([""a""])
        raise AssertionError(""Expected assertion for list"")
    except AssertionError as e:
        assert ""invalid inputs"" in str(e)


if __name__ == ""__main__"":
    _run_tests()",True,True,True,,pass,pass,7,7,992,992
HumanEval/65,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,humaneval_plus,fc,1,circular_shift,"def circular_shift(x, shift):
    assert type(x) == type(shift) == int, ""invalid inputs""
    assert x >= 0 and shift >= 0, ""invalid inputs""

    s = str(x)
    n = len(s)

    if shift > n:
        return s[::-1]
    if n == 0 or shift % n == 0:
        return s

    k = shift % n
    return s[-k:] + s[:-k]",True,True,True,,pass,pass,5,5,982,982
HumanEval/66,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,humaneval_plus,fc,1,digitSum,"def digitSum(s):
    assert type(s) == str, ""invalid inputs""
    return sum(ord(ch) for ch in s if 'A' <= ch <= 'Z')",True,True,True,,pass,pass,8,8,1000,1000
HumanEval/67,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,humaneval_plus,fc,1,fruit_distribution,"import re

def fruit_distribution(s, n):
    assert type(s) == str and type(n) == int, ""invalid inputs""
    words = s.split("" "")
    assert len(words) == 5, ""invalid inputs""
    assert words[1] == ""apples"" and words[2] == ""and"" and words[4] == ""oranges"", ""invalid inputs""
    assert words[0].isdigit() and words[3].isdigit(), ""invalid inputs""
    apples = int(words[0])
    oranges = int(words[3])
    return n - apples - oranges",True,True,True,,pass,pass,7,7,341,341
HumanEval/68,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,humaneval_plus,fc,1,pluck,"def pluck(arr):
    best_val = None
    best_idx = None
    for i, v in enumerate(arr):
        if v % 2 == 0:
            if best_val is None or v < best_val:
                best_val = v
                best_idx = i
    if best_val is None:
        return []
    return [best_val, best_idx]",True,True,True,,pass,pass,8,8,1000,1000
